Indice,Numero de clusters,sp,sr,D.V.Index,evaluacion,defecto
666,183,1.047038229267455,38.03529316513331,125621.42990579123,3099.78632193543,Scratches
667,202,41.09545094204192,23.05042857630161,100613.41540775175,3356.9295574799407,Inclusion
668,221,55.12486968973101,4.004536321406883,85550.82813198278,3620.9732181158347,Patches
669,222,5.601926957121253,18.638853610852117,120964.85772367498,3748.2987172810617,Inclusion
670,222,26.685498076550115,4.947091091874594,352841.6361673202,4091.1628056885083,Patches
671,174,19.14326152827232,1.754494642525522,167098.07447500582,3018.958391492727,Pitted
672,206,5.372792610135848,7.269440662329428,43200.4312651668,3172.144167420945,Inclusion
673,201,28.865062547721287,13.588185357345887,154957.9979527357,3465.5450565110536,Inclusion
674,170,2.338256700933931,25.81007354191851,348926.1533449061,3130.1355759572316,Rolled
675,170,5.279527154399844,32.39909580927675,122229.25195152617,2872.8691114318226,Pitted
676,197,2.3880793256263257,40.7903326259409,139115.7349062223,3365.927438126552,Rolled
677,185,13.425494354175129,8.062902352057682,293220.36964236933,3359.9007736587596,Inclusion
678,246,9.559221193649465,6.57165374351467,245512.8997258464,4404.738068531873,Patches
679,202,2.7616953567294003,25.937630281374155,242262.3803199578,3613.0145953197552,Rolled
680,222,17.648761539764706,5.086093437581059,112001.1768126137,3723.640269120005,Pitted
681,209,2.556863383409077,14.590220633584503,105821.52218204236,3488.476171905393,Scratches
682,242,9.256067613757681,6.435423122940809,296562.91624284844,4399.070840917235,Pitted
683,232,1.7336021034626699,23.15508781565847,927982.4888173839,4599.107229027531,Inclusion
684,140,12.35734648222643,4.148482735123328,171419.69473786326,2434.204268637841,Scratches
685,235,3.627216469816595,50.31890136387841,281898.56588017865,4254.631904020471,Patches
686,184,29.538324619943058,1.4049754100428415,74165.4678805469,2976.836638295636,Crazing
687,205,27.380795956266734,6.396488836290557,302559.060911547,3732.4057393209646,Scratches
688,239,10.26182551716494,24.608233340941553,193264.1932447864,4196.8913475779555,Patches
689,212,3.111848766392286,54.51879159049673,361103.57606436004,3913.9552745893884,Scratches
690,210,2.3501341300094083,27.933789124414126,213094.4356232312,3717.238013165231,Crazing
691,214,10.167512389424001,4.101879767402044,83304.1884138861,3498.065702506131,Pitted
692,197,4.497870553442885,44.63729593690991,340696.3538583399,3620.491015491836,Rolled
693,227,5.501080812761747,6.51758307669389,92720.12596386587,3745.635043628404,Patches
694,133,11.027475489538205,12.19796018516993,632701.0088973852,2563.0648613158,Scratches
695,171,6.251253583223539,44.641140049808136,466087.4062270275,3219.97121201537,Pitted
696,234,1.159911032710916,11.816494397034337,286780.9446250117,4242.323975925454,Scratches
697,193,48.687879242908316,7.702341428790351,92096.87553687074,3182.736866268867,Inclusion
698,195,5.233865105321105,28.64631401542771,191660.4572550807,3421.89767207443,Crazing
699,215,4.467623332834403,38.43384188951065,165838.01850798677,3727.9742805265328,Scratches
700,182,13.898909178889038,45.52704867091578,331147.67566282034,3337.354967560477,Patches
701,198,15.587349400421337,8.238295872598282,161416.61196508192,3425.4850476601864,Rolled
702,210,2.026202149931586,21.71001893338518,115423.16837351643,3531.4803957668146,Rolled
703,211,6.022047974372438,27.469259264748683,232035.55038763158,3760.8611163484625,Patches
704,191,1.6576537980086026,17.961176113867012,188997.43070963564,3347.84935544439,Rolled
705,183,28.285827430733082,4.851564995880745,366692.77272153134,3382.6108520302396,Rolled
706,215,40.637517612462055,8.467149127792275,245529.55423469562,3849.6904906264103,Pitted
707,225,3.276153263771378,5.387549760186249,153007.87917595654,3875.23044476569,Scratches
708,207,1.0020033410472058,52.60168010675974,279607.2646162293,3745.25976003688,Rolled
709,212,19.673207140655972,48.02782602568015,501070.33643525327,4014.146564600821,Patches
710,237,9.777714679278112,9.079452310580333,97361.17582377256,3927.340976133729,Scratches
711,213,11.255865115548213,6.1112244652588865,637471.8583123769,4107.066453461456,Pitted
712,204,11.587474414656361,7.743470499586968,55350.586301641546,3214.287439593382,Crazing
713,201,9.212475005618057,41.13067116834558,816317.4188179304,3947.392914060595,Patches
714,206,57.045134626605204,18.003505652239962,90184.70289762512,3390.8825956015794,Pitted
715,223,1.7680644909776184,53.323978856495195,57031.13165950765,3523.2800348542382,Inclusion
716,197,2.7195105850283845,23.69667935414014,101658.63319005737,3276.774523019089,Crazing
717,200,3.364323265343602,24.43487246479836,110855.23066585841,3351.663463863288,Crazing
718,200,46.38099765360288,11.065847724826817,127957.11953344753,3393.0601791183553,Patches
719,220,9.89118977951513,32.382529904738526,161612.40970787546,3806.4792604933114,Pitted
720,200,2.80969951310845,14.753390923257776,35774.38618065253,3025.327878570854,Crazing
721,161,20.807165518274115,3.3402903085319577,208413.99992865112,2844.7239192899224,Rolled
722,155,6.003649250984833,17.071840328052613,75312.86724168596,2511.0943563564633,Scratches
723,243,17.932347143286815,11.244119312742574,80854.84598529285,3961.640329359002,Patches
724,209,1.3630415109289735,20.541252015885114,166042.70491782078,3624.3097161047785,Crazing
725,220,3.121391651391573,8.32786331178401,203349.74465436634,3879.3928038030836,Crazing
726,207,18.739682922824134,16.502351463758547,540324.327782917,3941.997485671375,Crazing
727,204,9.734309592897903,25.820110160054952,52920.388298436956,3201.0733494765477,Inclusion
728,189,2.5686104416848092,43.83005064784978,250558.63848407107,3389.6750742618788,Crazing
729,203,2.9333932567316503,47.3400830945239,320706.9767885039,3713.051931345711,Rolled
730,183,14.585046528780419,15.34303444641444,634080.502778143,3527.198087817214,Rolled
731,232,20.53369350106755,8.33878438404983,92654.23781867394,3827.9000876417786,Pitted
732,225,59.72071644163767,6.017292475330825,191140.59897863586,3947.4618118036037,Patches
733,167,48.64245806482269,15.311695446378923,433271.69617986295,3127.0603823091706,Crazing
734,240,5.401643196995329,12.993346817772663,439397.8121684212,4498.840358593887,Pitted
735,167,17.290043611897264,3.1322514650774878,214555.46074867673,2957.7355128113013,Inclusion
736,204,15.654528108827881,53.71908704161647,530477.9644901879,3879.4543929452507,Patches
737,235,32.9799175420027,14.88165195617174,542664.8104704518,4476.679930860132,Pitted
738,222,4.216617193390375,17.26367811668457,69361.48911341389,3570.1700898300874,Patches
739,189,10.227016969242758,17.53765666150373,60759.642384052284,3003.3660682761533,Rolled
740,245,2.6135189940798997,44.01606495335322,160069.6921678764,4235.643458303465,Patches
741,240,1.2546535886370784,37.00868972908322,1258553.2782949263,4863.200366562715,Patches
742,206,21.390875361183554,25.495875978182983,358389.1418242506,3800.9404850018486,Patches
743,220,9.893114613238964,8.917183768987083,30887.17364941072,3281.2384532007936,Inclusion
744,216,28.566229118046415,11.426387747156312,621343.6684502452,4156.926895984851,Pitted
745,197,5.769874233196904,33.17963233084451,117201.33711412233,3317.2100122005845,Crazing
746,218,5.347440034584937,27.672370527253005,486060.85955016746,4118.189481710233,Inclusion
747,195,9.168504217835519,23.333499622284492,179716.50613382313,3403.795861882369,Crazing
748,183,15.295006382493556,32.46725990505781,145218.96360695214,3138.0602715388754,Inclusion
749,170,45.02628727452234,9.098358910263897,134053.23848356953,2895.5159130033976,Inclusion
750,213,4.79148379414209,15.455241254639944,735109.5193830243,4150.858731528126,Scratches
751,244,25.33696233416087,2.5815517591521484,171973.78966340979,4243.606319078212,Patches
752,206,11.370647257676257,36.3332017621433,126305.3252782343,3490.9905239848886,Pitted
753,194,16.61048035252464,37.96561025894785,275233.8685519314,3505.637905972618,Patches
754,198,25.096141276297846,10.933631162981484,232306.24787846796,3529.4823492192872,Crazing
755,186,27.087198836776945,14.331161642515653,235995.81020529344,3319.8027201248715,Inclusion
756,164,1.2495775153477975,56.81016515384101,517879.1649544673,3113.08998273977,Scratches
757,213,38.92406523549609,1.1731802475647548,210054.2524051637,3765.9257254570734,Pitted
758,206,28.20784761423331,7.801785529239016,356321.5738631137,3799.2209838673452,Pitted
759,202,1.1604792624052616,55.035426499772825,498388.3387538827,3823.2359790029077,Rolled
760,208,1.0191604309901037,29.827150365943368,265290.69660608476,3747.5806279565113,Rolled
761,188,40.816157857099064,14.558516541246435,145037.17373307637,3223.4598800636904,Crazing
762,223,19.188401818601356,44.34749266745587,501796.54919878865,4222.8936943427425,Pitted
763,206,2.587840154017714,27.932371495626008,285070.54266266804,3732.9176451930007,Inclusion
764,218,5.956305735029731,31.27593194489295,154579.26467674336,3757.8812276937488,Patches
765,204,4.566806371439133,7.937680943844045,87255.61703948553,3348.2439188824833,Crazing
766,193,1.7683987982713285,14.745687459849503,96828.47324968957,3196.686739192578,Rolled
767,247,5.631291738684681,6.851785500484631,546297.7068129668,4707.653976851129,Pitted
768,239,3.518697977623435,28.029475934404406,234727.92326032143,4263.910557971664,Scratches
769,192,18.85285742204702,55.323613879628496,422388.9437768298,3588.1368089139814,Patches
770,222,2.6001479866183645,35.34527267308142,545088.2940947902,4230.46095164865,Inclusion
771,239,2.1024624487629624,13.97646755173211,280790.115525224,4325.6926973039535,Pitted
772,242,28.158040715681537,2.9028415166247963,41602.89153418986,3713.3438763648887,Patches
773,193,26.183991918000114,8.405427093395613,152156.8075145717,3322.53347572529,Crazing
774,224,6.749737151446098,44.93108650319808,130970.0385889653,3807.748511898456,Inclusion
775,214,2.3004096767285187,37.033022882267296,133326.98390690805,3643.2663837660175,Scratches
776,180,4.347096890184407,46.267083653749864,559397.9860621269,3436.832796171661,Rolled
777,234,1.1159767058413768,52.6274047353986,182284.2375599878,4089.344287583585,Scratches
778,211,36.85471380502762,3.80991275990028,186513.7192355517,3694.382590096937,Crazing
779,207,4.687398305970495,56.57586646866551,31161.617668830826,3089.988879238603,Pitted
780,202,10.37297679493125,58.752199359374195,133690.94178682397,3439.765523098294,Inclusion
781,220,3.01042230571234,22.272278904262638,152558.34028734436,3788.1803361419566,Patches
782,206,12.331359722096547,8.187544719010724,87677.94596957167,3382.504834329525,Rolled
783,173,3.6670817506077538,35.395951859695586,301870.55726888904,3149.2177009825164,Rolled
784,234,2.812908569811488,27.563135514344424,224128.46110834234,4159.108122752734,Pitted
785,168,4.1601153501866985,28.761606616392548,212315.87792349793,2972.903260463082,Rolled
786,181,8.78875811293117,32.03514178255779,556248.6472978877,3454.452041860346,Crazing
787,232,21.606756503984577,9.479749013972315,258363.16526781744,4171.137482925715,Pitted
788,174,20.605331978304033,16.321096602486264,80412.10643618436,2835.3517677663212,Crazing
789,191,17.75185785011594,2.307594961420122,403579.6755515493,3556.8963532281887,Scratches
790,224,2.5020743681059825,50.32752577966706,1219725.018334354,4528.859889005475,Pitted
791,241,15.749677466581243,4.732890222953221,120868.06317127877,4068.8207298236453,Patches
792,139,4.9878372264250785,29.03677401175693,71130.15723112389,2240.4261487659414,Scratches
793,233,5.226036520980928,5.205378005882707,5333.691860986855,2884.75407208632,Pitted
794,232,15.11812672770298,4.944049006638883,45196.62167254157,3587.631137914391,Inclusion
795,247,28.499112259487784,4.205865253299104,178335.27688064592,4308.7254492868415,Patches
796,202,5.23514046156961,11.253741680223738,59025.69155984431,3201.5091946542107,Scratches
797,221,6.899104288685868,17.13340519433265,203442.59662003664,3897.1719584421917,Scratches
798,235,12.501677840311416,10.058522345316426,105908.35071429769,3922.727353308158,Pitted
799,221,1.0108102851699559,46.958146712584295,97287.74224938403,3661.9634636859314,Scratches
800,205,15.54406717455513,15.208802193615053,368268.39121435233,3790.531600098288,Rolled
801,210,1.6015527674438286,34.91746219430215,108750.44621178338,3513.4389769297395,Pitted
802,182,3.469849019702843,37.92054453614934,297704.61283085885,3309.401013145635,Scratches
803,191,7.438336616215642,24.653149578689632,293014.20454610954,3468.676716047419,Rolled
804,197,12.791629046025486,21.182435195330726,237961.29468975705,3518.492379220949,Crazing
805,212,9.75077823875261,7.431928702202495,192643.20956740345,3721.7812233239238,Patches
806,212,41.63381258537428,15.506472960604695,242448.8704619082,3792.1120534535034,Pitted
807,195,30.70840932999976,3.4231271640514604,327003.7866568397,3572.1948242093235,Crazing
808,219,18.49519332938868,11.23875599586221,36133.49334882712,3315.8897571331468,Inclusion
809,241,4.587324405837208,12.328079707833538,92317.10747233339,3975.1288066335255,Patches
810,201,1.0143746774982692,32.86304163014472,133304.49108607983,3421.89753800144,Rolled
811,193,6.534500290654248,30.6141038197638,410503.4744886487,3598.8777371315878,Rolled
812,230,6.0165044027971675,9.11921229848167,389680.29204888723,4271.544232112431,Pitted
813,236,44.919154647134434,15.13619219715376,604217.2994349333,4532.311079765784,Patches
814,175,5.643722289354675,31.179673043166048,155660.33037537482,3018.407314767142,Scratches
815,194,8.310051566655778,58.84848707911404,505951.2554496947,3676.0359414340337,Scratches
816,207,3.418323751615627,16.937716241504095,143280.83822907985,3545.5966345048496,Scratches
817,212,5.754539700348033,34.56858376356203,326573.69447276666,3883.2144009022427,Inclusion
818,233,1.005459682846703,9.87821485052507,49891.82356555458,3636.3181769553617,Inclusion
819,190,17.88474703049881,8.539677030682661,154529.46823205886,3275.1292665882397,Inclusion
820,206,16.808472349028342,10.06488260011759,63910.972663927976,3288.537860848435,Crazing
821,200,12.946183896677134,3.8971437041429997,38933.23857240958,3049.7429473027387,Rolled
822,230,1.3219307304647487,23.615991214545904,276865.0762610124,4158.129418381178,Inclusion
823,181,49.585433856483306,5.488075034272212,119744.0783486192,3053.3966564827087,Rolled
824,184,4.470859863893361,32.43744510736922,548041.2206646267,3507.7621785341553,Rolled
825,253,1.175797043368287,46.58327855162996,643027.0001183917,4881.513507050479,Scratches
826,226,7.852549547251766,23.40972656667402,86676.15114167164,3707.1565285513607,Patches
827,209,1.009340596313098,33.825581066088986,51620.77830771829,3272.0338331097028,Rolled
828,210,23.187983677756204,4.136584670488165,129834.84292908217,3567.1267960402965,Crazing
829,199,1.01429717036511,39.54582534906227,290232.812332791,3611.223370344551,Crazing
830,196,1.7956634739855224,42.858475437893226,765416.8752631311,3830.9936918900466,Rolled
831,191,4.927995490321354,24.9848919002948,54081.70933456504,3003.0649479175086,Scratches
832,190,2.690091280780102,27.540142227588483,267351.0598044431,3425.391415330756,Crazing
833,202,1.0473883720555062,46.8372749270749,296673.4648983122,3672.060306605046,Rolled
834,191,3.950005384877226,2.0827306027699395,433476.39894112904,3576.588438918351,Inclusion
835,213,32.73329680777627,15.380653000812927,161868.3382104173,3685.8502555088576,Pitted
836,209,11.09109893214308,9.760189192170303,80311.58445928984,3405.303980804366,Inclusion
837,221,4.1992553853207895,39.63589875129702,166917.67476257114,3834.0797618425195,Patches
838,210,6.425646939270862,4.209543488479278,44478.19202575522,3242.5702103200733,Rolled
839,202,1.748671365584604,53.757958826628766,185161.11780193672,3534.6811736298523,Scratches
840,185,4.428863923225352,25.98090318634078,135415.18512574717,3153.700550498421,Rolled
841,219,31.263869859520373,5.086577854306973,423032.9460057901,4093.199899484496,Pitted
842,220,8.496652082413268,37.46297019594483,235567.485906648,3926.0717980066024,Patches
843,193,20.85254256671877,1.7159324293629872,1193160.7905879468,3895.9669093630873,Inclusion
844,230,1.069273708032405,24.452468460447633,84478.41974836317,3764.2479023189117,Scratches
845,212,8.240022987737849,1.9820644210813818,87327.40198183007,3479.7991215428287,Patches
846,236,1.422127164674107,28.152924679728436,122276.09491725183,3988.3487544255618,Scratches
847,241,23.899123882976614,13.669480288614144,298799.76516643394,4383.505496780893,Pitted
848,232,7.099788508371893,38.778150415222676,260736.6281374683,4174.19822780744,Pitted
849,194,1.008539397348287,58.99394281301095,198766.71041068702,3414.5390258285183,Scratches
850,216,1.9580664729358563,18.600603803816732,787072.9910868563,4230.605788156417,Pitted
851,235,5.721934871643901,6.580636815565665,185522.35521542665,4112.789875962523,Pitted
852,206,3.0856004011722327,44.95121087625896,139361.18336797893,3520.2246663243945,Patches
853,196,1.4585386121497197,33.553652149610045,338916.4182548802,3600.631720385603,Crazing
854,240,3.174089353936245,57.92228418795414,45805.16528601798,3715.9734419154524,Pitted
855,214,2.062516191049248,34.40538052452146,136527.1800179588,3650.589334926225,Scratches
856,220,1.7561326253314948,35.7920404451552,156564.19792457297,3796.406860119895,Crazing
857,159,5.4152028561154015,29.958553568444948,59539.96867308195,2521.9897638863454,Rolled
858,208,14.855332622330627,3.1017315134087,299361.43114474806,3783.837997716782,Crazing
859,174,5.5761906932550716,46.49421738530903,267135.53701288253,3136.7349549462942,Rolled
860,209,25.50768132977349,13.04991290806549,208767.76220239428,3693.351739491915,Pitted
861,193,8.815032155840997,23.90049329150187,191284.81507323045,3386.2550254115963,Pitted
862,238,1.1787344206621615,27.47547562545371,312338.9114984631,4344.155163402072,Scratches
863,190,1.9974613144315085,58.54928697345957,265959.55592119077,3423.9609961823153,Rolled
864,161,4.154650330614505,55.667174534645724,785578.5292670273,3152.92675184166,Scratches
865,212,2.627079351222929,28.65072137378394,46756.82699372879,3288.7325546529582,Rolled
866,220,11.758739975264971,8.723880543475312,305025.1713789701,4008.08513083862,Inclusion
867,216,10.849040627271325,34.18696773822057,141954.44263234263,3696.854790611874,Patches
868,152,12.013203536135112,25.471750063644453,214689.92775358222,2692.2080373739414,Rolled
869,203,6.451227789358008,45.52828835508787,106773.62295215056,3390.9517405498013,Patches
870,178,37.69443076425905,7.246910546399807,135170.02355268042,3033.9059976754515,Inclusion
871,213,3.944444842934476,30.744427980495523,197155.28411165913,3746.4512175163186,Pitted
872,212,34.31466753662224,12.032053323905114,121249.54488605118,3580.1753989877316,Pitted
873,238,1.2632402488383285,56.75812498601795,184845.27991496195,4164.03816554007,Inclusion
874,250,1.0310987696877338,14.862582716494023,805254.4269425008,4904.771290345884,Patches
875,223,1.2119836989964816,26.700511140287368,236314.8499166556,3980.6282205707053,Pitted
876,209,5.692459990521492,19.542096624374658,485665.002751523,3947.92681868154,Patches
877,220,4.836045885087623,16.580040453722887,50590.46646309187,3437.847142608078,Inclusion
878,243,4.212724648244358,31.647256453896468,436151.44415212044,4552.476122779545,Patches
879,206,1.5817344587452176,59.33657215832576,162954.0894974825,3566.705842768539,Pitted
880,208,5.514769665012053,12.55926528804902,520966.740285684,3950.093002941829,Inclusion
881,222,2.3226079672109803,59.29937112635518,63518.31361922978,3541.984467708337,Inclusion
882,199,8.633007461408427,5.430888035266997,558830.5728310299,3799.3182336049467,Rolled
883,160,5.117186870330532,38.826466224851735,278067.4007519224,2893.612015135509,Rolled
884,188,6.16245384601478,40.57516468744424,1247012.0629403116,3807.0082702015943,Scratches
885,230,43.65093110996,3.8965074645480966,557035.7974405865,4390.104419272013,Pitted
886,209,1.2281928646540141,52.04752665167395,66953.12813377015,3350.4505428082743,Scratches
887,229,6.034610241789945,13.319911014479406,144637.1278445578,3925.5359556687995,Pitted
888,194,13.238915806054953,15.376236919692314,366918.35430420976,3586.1093124197573,Rolled
889,210,2.7522427628371164,38.04426601687781,58275.03490124387,3324.423972017813,Scratches
890,154,2.4216550981532508,14.266702984393085,40857.51890815972,2359.0203526047762,Scratches
891,210,12.816537153814625,50.24258963224524,655921.8636881575,4057.864532254085,Patches
892,218,7.0411487347420785,57.14750697921312,366306.75091457844,4029.227022580306,Patches
893,227,25.237732558214958,8.088091020250808,322730.7398178206,4154.093524651206,Patches
894,174,1.8248019146125305,20.366117713409075,499969.3486826682,3294.07754185548,Pitted
895,218,8.514116484112526,30.581418416982704,490197.4768086912,4120.8547701248635,Inclusion
896,229,3.85487607635496,33.20790995297511,149609.50348839466,3936.7028856431634,Scratches
897,214,2.907532031521167,31.311765914343187,300554.80651958345,3894.2154732280237,Rolled
898,184,8.049614441018297,59.15842107536384,124303.67969072671,3113.925744087313,Patches
899,181,2.4334962805601528,16.054020632417185,150627.93507261245,3113.313998832216,Scratches
900,187,4.6000347622755475,21.365528445378484,57044.69025229998,2954.563532298215,Crazing
901,216,4.030955256614983,18.01008992798455,29029.98097027563,3202.2552972526523,Pitted
902,216,1.8368168821738262,44.51061629266536,144618.27603531335,3702.648317293883,Pitted
903,198,21.619972154930778,6.254417463673544,151197.09996698968,3406.802046650093,Pitted
904,212,6.596259491302183,15.136688041479598,55979.5145483211,3343.7936073727783,Patches
905,210,12.808300782378181,46.63931817684119,257965.47427894804,3775.1318776112294,Inclusion
906,196,1.5885245899601546,57.42338341037433,242106.46763254693,3505.515290511413,Scratches
907,221,3.7899380816118615,58.853036203426285,441842.75611291104,4144.451344866764,Scratches
908,225,4.771955633655323,23.17293551196538,251734.8992505911,4036.8477853641693,Crazing
909,228,15.824062858458591,3.706999021048132,117430.9708403229,3839.8513807850895,Patches
910,228,48.45891047424843,9.267019323133836,156088.31102391487,3933.4566787058106,Patches
911,190,26.914779709739808,31.935951942130924,293418.2673071865,3450.8938415291104,Scratches
912,238,29.492051950382137,8.576554139733119,71758.64394976557,3839.1458716446737,Patches
913,205,15.52763631424438,2.8035421865398877,205235.89637337445,3617.619329623206,Inclusion
914,240,3.5119543806538793,56.44159788587729,1613530.921039484,4949.229550710059,Scratches
915,190,22.86046413353308,14.394413928577162,109328.31412173339,3180.278435759127,Pitted
916,243,29.973490734157803,9.459816667624425,272571.9471388851,4387.675447890735,Patches
917,237,3.5982882563030216,20.02510331750686,401137.5963400463,4411.4558260143,Inclusion
918,188,43.194306200138115,21.999708507898067,178534.4992315834,3279.8185508822235,Pitted
919,234,1.2342015730936968,31.79639453282761,573630.7277009167,4476.364490859648,Pitted
920,247,1.4636864649441783,27.61005911894525,135936.67717850494,4211.9860837151045,Patches
921,238,3.058833099583185,11.580238113496284,343631.8777981432,4376.9400357833565,Inclusion
922,231,48.41514482475924,4.97860123223251,1021276.2064622832,4611.208525412443,Patches
923,200,17.798131156880043,16.31931018002718,122400.7164809096,3380.2504954811056,Inclusion
924,176,5.875444784074036,51.305557755300065,299893.64924185496,3202.160094398394,Scratches
925,239,1.291542368965127,50.09800667104872,268916.5660606807,4310.794986499554,Patches
926,213,5.573044554928925,10.789697331399367,88781.17899648137,3501.2868106204155,Inclusion
927,220,5.421894677921697,12.940417312269894,68988.63796965967,3536.2956546413784,Inclusion
928,221,1.079158557709278,9.913875712773851,170807.4866654421,3841.4245825106345,Crazing
929,242,2.6738299260448315,9.769603455554279,171499.5840699563,4207.858623568825,Scratches
930,227,5.54229153564058,12.605184209536167,295633.6024015365,4125.373316460961,Crazing
931,231,3.9488921486744006,23.640119152963383,87407.9064793617,3791.9749939096905,Pitted
932,188,2.969321077149731,18.582385080182718,87914.34257802811,3087.676454689291,Crazing
933,171,54.492130150945805,16.562056856774046,478268.74236814363,3226.335998642725,Crazing
934,231,42.63153282826654,4.245093235120619,40129.605490876274,3532.5396304928454,Pitted
935,230,3.5549908733609588,22.82239855762243,84501.34027022912,3764.337918832,Inclusion
936,215,25.875002275777813,14.227043331224705,83623.90626443615,3515.599980461381,Inclusion
937,195,1.0250681921475886,44.77789591840551,150217.58992151075,3353.3553751246,Scratches
938,187,10.91693717322601,29.15812630607,697516.963065252,3630.0194613021204,Crazing
939,172,6.126366835026101,32.84968061379959,184170.4724549706,3008.397347185836,Scratches
940,246,3.600963269402467,15.350851112131561,431942.2603898208,4605.237821296855,Pitted
941,205,1.2776940528933414,33.41036933108775,143269.70778076176,3511.316686434657,Crazing
942,179,47.08914984146017,5.432470070197345,210872.41536166877,3165.795943960587,Scratches
943,199,41.157046266771204,8.603080750046665,279009.93159163895,3599.9014333167993,Pitted
944,196,13.741892722165634,18.557008795725743,385236.1072630518,3636.855147247997,Crazing
945,192,7.012124497450876,24.034172216687278,154730.82055415146,3309.965004994733,Scratches
946,170,26.853078296545707,7.515954911859728,363469.7244836412,3140.1508644252312,Rolled
947,232,2.337562488282134,29.162216056955437,289446.23504183115,4209.161120758499,Pitted
948,235,1.0887743588152414,41.96231230588474,200735.06883396354,4139.509291420258,Scratches
949,237,15.67672959287767,6.97783539867447,53614.39786776484,3723.3488879418846,Inclusion
950,194,7.804639989694932,22.19392649020285,346068.24547023495,3569.735226381364,Crazing
951,229,35.27808077928634,8.17882940740581,125662.46015588772,3879.0754727758786,Inclusion
952,219,29.201684958076513,19.682960580174854,113771.43409872627,3678.2755667324827,Inclusion
953,194,11.517059918422904,4.121041853687771,324286.21896783955,3551.5401888659567,Rolled
954,211,50.46897984366032,5.470306638157281,116805.85717305903,3551.9219027731797,Crazing
955,205,4.084435049256292,38.04005762007873,327439.6953519087,3755.778289331386,Crazing
956,217,2.407076256141309,29.74679631958001,180992.52443837273,3790.0288169719593,Scratches
957,224,2.780660241521292,46.71389321264385,354937.81620159786,4129.934315658752,Inclusion
958,221,2.163602750837364,17.23800522626221,542993.7188391086,4210.177292457976,Crazing
959,191,12.197218772992771,40.93599183812148,606532.9593797596,3669.1532651026705,Inclusion
960,201,1.116504011794206,22.441153291909036,170929.92594270312,3493.992140807809,Inclusion
961,186,33.03669100664382,14.391876769873912,75221.79038162433,3012.988522548446,Crazing
962,186,7.564048132382718,4.333088703631817,59524.1226318105,2950.1807504354406,Rolled
963,204,4.980334204987746,44.22608487292783,195425.5767227023,3585.556993032874,Patches
964,213,1.5113747501178807,22.857476408529894,46898.33360721769,3305.174045801995,Rolled
965,205,2.866653363908044,5.70629133985897,92070.0250770288,3380.5410033992207,Rolled
966,150,52.71471272565698,4.458012045382012,167781.9251834187,2603.4341669832147,Rolled
967,229,2.209140272932386,57.10288269947956,103655.70661239928,3815.4697642417927,Scratches
968,202,1.1364573996953897,25.562339604441963,66100.3682949073,3234.4988793082575,Rolled
969,186,2.2888917569187477,34.1109071566142,202207.2304484957,3278.3383611479726,Scratches
970,213,1.9349280662240225,22.673379828960606,129984.28835978196,3618.4392553831763,Rolled
971,187,38.389226473063076,5.577048056879947,134611.85144353812,3186.189384639781,Crazing
972,241,22.66535040285917,3.655774103466361,84132.3429928366,3942.849869346402,Patches
973,222,23.158354029735587,1.5926121740709367,77644.4008581088,3606.2999282464575,Pitted
974,175,31.25006674350739,9.854043523118886,271855.47302154027,3159.1840607855283,Crazing
975,211,2.998599377944705,41.350423630771616,321113.42896431196,3859.7646530713746,Rolled
976,189,2.4389041533158853,34.22094738654237,64753.94270842917,3020.7265988467175,Scratches
977,229,17.98834910594657,6.027323020766781,153927.68920975906,3946.103553783817,Pitted
978,206,5.134293306230178,10.63130267091233,366559.7236030031,3807.6398825735896,Crazing
979,199,4.737193984674834,40.53290837340424,463750.7605227689,3745.7750342985896,Inclusion
980,218,1.533592721760047,47.75919137112595,615736.051087622,4192.565648194239,Crazing
981,186,32.70762348664728,11.028452224477771,155620.79607806893,3208.067613118973,Crazing
982,204,2.3072575351790547,36.32019815854163,297323.7241108638,3709.0617118464884,Crazing
983,187,2.7602317331151824,34.71832354859505,101465.86412613548,3109.9287303501815,Rolled
984,225,40.5225853958501,10.833615873333255,52831.32974953071,3530.0488729770486,Patches
985,210,51.74137357265695,5.0312123919870615,210075.6142041426,3712.915327091402,Crazing
986,191,3.0528009605455075,22.439540323087595,108715.20964439184,3195.4671050138754,Rolled
987,190,14.367931396062701,11.760141083798999,470923.74848625384,3580.575451148273,Crazing
988,229,10.361198433185322,5.061582764744228,37061.14498182644,3475.6749417112874,Pitted
989,213,2.3877642872059446,21.213871418308266,110352.58046460057,3568.1250589554224,Rolled
990,222,15.52047025069621,9.585480637446437,188985.86033841915,3891.1979674875683,Inclusion
991,238,1.2948645684273945,57.79288307425753,141145.30741171387,4071.4235501897274,Patches
992,221,7.7879613623218145,48.11555539857246,287273.99704152346,4007.1870027848868,Patches
993,194,12.692146461015845,9.293133138747905,121639.92150409416,3277.097909395956,Rolled
994,211,51.45108564070192,7.279167261874148,122592.48648416063,3566.6408284876807,Patches
995,248,2.308869743959247,10.174892197561988,26883.21273773746,3649.1756492260815,Inclusion
996,210,4.213373407575411,12.41455702125715,95347.27189846156,3473.5898483796823,Rolled
997,233,20.18500564852755,13.828957778179527,165911.7134022146,4040.2330990043115,Patches
998,233,2.8976545751347675,18.41230183124964,124584.97762666436,3943.937548421111,Patches
999,225,1.3457462824521338,43.947229822092915,209424.27962491705,3977.1155667142157,Scratches
